foil                                            
 Alfa =   0.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.99999  0.01343  0.24068
   0.99340  0.01423  0.17938
   0.98171  0.01564  0.13828
   0.96790  0.01731  0.10836
   0.95243  0.01918  0.08410
   0.93592  0.02117  0.06372
   0.91889  0.02323  0.04597
   0.90167  0.02531  0.03016
   0.88441  0.02740  0.01717
   0.86712  0.02952 -0.00006
   0.84989  0.03163 -0.01618
   0.83272  0.03372 -0.02973
   0.81559  0.03580 -0.04445
   0.79846  0.03786 -0.05851
   0.78133  0.03989 -0.07069
   0.76422  0.04190 -0.08417
   0.74719  0.04387 -0.09633
   0.73013  0.04581 -0.10806
   0.71307  0.04772 -0.12003
   0.69605  0.04960 -0.13238
   0.67909  0.05143 -0.14209
   0.66212  0.05323 -0.15574
   0.64513  0.05499 -0.16567
   0.62814  0.05671 -0.17727
   0.61124  0.05838 -0.18914
   0.59439  0.06000 -0.19982
   0.57749  0.06158 -0.21180
   0.56060  0.06311 -0.22344
   0.54375  0.06459 -0.23393
   0.52703  0.06601 -0.24731
   0.51038  0.06736 -0.25816
   0.49366  0.06866 -0.26993
   0.47692  0.06990 -0.28258
   0.46020  0.07107 -0.29419
   0.44359  0.07217 -0.30757
   0.42716  0.07319 -0.31959
   0.41091  0.07412 -0.33306
   0.39470  0.07498 -0.34458
   0.37845  0.07575 -0.35950
   0.36215  0.07644 -0.37194
   0.34585  0.07703 -0.38589
   0.32959  0.07753 -0.40077
   0.31342  0.07792 -0.41519
   0.29740  0.07819 -0.43064
   0.28157  0.07834 -0.44607
   0.26601  0.07837 -0.46280
   0.25067  0.07827 -0.47879
   0.23548  0.07803 -0.49737
   0.22051  0.07765 -0.51709
   0.20592  0.07713 -0.54022
   0.19182  0.07646 -0.56445
   0.17800  0.07561 -0.59188
   0.16467  0.07457 -0.61841
   0.15193  0.07333 -0.64174
   0.13977  0.07187 -0.65973
   0.12826  0.07021 -0.67072
   0.11750  0.06838 -0.67531
   0.10733  0.06637 -0.68750
   0.09769  0.06414 -0.66310
   0.08859  0.06173 -0.63288
   0.08014  0.05923 -0.60339
   0.07221  0.05662 -0.56380
   0.06466  0.05388 -0.53485
   0.05759  0.05102 -0.48155
   0.05097  0.04804 -0.40107
   0.04471  0.04498 -0.33533
   0.03883  0.04184 -0.25948
   0.03341  0.03867 -0.17798
   0.02849  0.03553 -0.08890
   0.02403  0.03242  0.00254
   0.02005  0.02938  0.09915
   0.01654  0.02644  0.20631
   0.01347  0.02364  0.29418
   0.01081  0.02094  0.40520
   0.00851  0.01837  0.50678
   0.00654  0.01590  0.60677
   0.00486  0.01353  0.70306
   0.00345  0.01125  0.79598
   0.00229  0.00903  0.87945
   0.00137  0.00689  0.94603
   0.00068  0.00484  0.98894
   0.00023  0.00289  0.99871
   0.00002  0.00099  0.96398
   0.00004 -0.00089  0.87603
   0.00031 -0.00278  0.73164
   0.00084 -0.00469  0.52979
   0.00167 -0.00658  0.27418
   0.00284 -0.00841  0.03625
   0.00433 -0.01014 -0.14262
   0.00612 -0.01178 -0.30244
   0.00823 -0.01331 -0.38173
   0.01066 -0.01473 -0.41588
   0.01341 -0.01608 -0.41105
   0.01650 -0.01739 -0.45176
   0.02002 -0.01862 -0.40251
   0.02400 -0.01982 -0.38560
   0.02851 -0.02101 -0.35545
   0.03364 -0.02218 -0.32779
   0.03957 -0.02336 -0.29409
   0.04653 -0.02458 -0.26100
   0.05478 -0.02587 -0.23235
   0.06456 -0.02724 -0.20462
   0.07601 -0.02872 -0.18405
   0.08913 -0.03031 -0.16794
   0.10372 -0.03199 -0.15998
   0.11933 -0.03372 -0.15989
   0.13550 -0.03547 -0.16663
   0.15185 -0.03718 -0.17781
   0.16810 -0.03881 -0.19306
   0.18415 -0.04031 -0.20791
   0.20000 -0.04167 -0.22078
   0.21568 -0.04287 -0.22972
   0.23122 -0.04392 -0.23625
   0.24671 -0.04482 -0.23837
   0.26235 -0.04559 -0.23859
   0.27819 -0.04624 -0.23741
   0.29420 -0.04677 -0.23585
   0.31034 -0.04719 -0.23222
   0.32658 -0.04750 -0.22888
   0.34292 -0.04771 -0.22443
   0.35933 -0.04782 -0.21913
   0.37579 -0.04783 -0.21441
   0.39227 -0.04775 -0.20825
   0.40874 -0.04759 -0.20252
   0.42515 -0.04735 -0.19652
   0.44159 -0.04703 -0.18986
   0.45817 -0.04665 -0.18354
   0.47491 -0.04618 -0.17650
   0.49171 -0.04565 -0.17004
   0.50850 -0.04506 -0.16249
   0.52522 -0.04441 -0.15636
   0.54200 -0.04371 -0.14797
   0.55889 -0.04294 -0.14171
   0.57582 -0.04212 -0.13412
   0.59273 -0.04126 -0.12687
   0.60966 -0.04034 -0.11880
   0.62665 -0.03938 -0.11185
   0.64367 -0.03837 -0.10374
   0.66067 -0.03732 -0.09613
   0.67768 -0.03623 -0.08832
   0.69475 -0.03510 -0.07981
   0.71187 -0.03393 -0.07151
   0.72897 -0.03272 -0.06314
   0.74609 -0.03147 -0.05456
   0.76327 -0.03019 -0.04461
   0.78043 -0.02888 -0.03584
   0.79758 -0.02754 -0.02561
   0.81479 -0.02616 -0.01472
   0.83203 -0.02476 -0.00397
   0.84929 -0.02333  0.00795
   0.86655 -0.02189  0.02133
   0.88387 -0.02043  0.03373
   0.90120 -0.01896  0.04738
   0.91851 -0.01750  0.06225
   0.93563 -0.01604  0.07831
   0.95222 -0.01464  0.09716
   0.96777 -0.01332  0.11875
   0.98164 -0.01214  0.14631
   0.99338 -0.01115  0.18498
   0.99999 -0.01058  0.24068
