Span, Circulation 
-24.0  2.276371917239756
-23.52  56.00366949637507
-23.04  67.4858421009034
-22.56  75.96363596971773
-22.08  83.28502959405614
-21.6  90.01821899026936
-21.12  96.39847095202049
-20.64  102.54085623219616
-20.16  108.50815352270303
-19.68  114.33737749454495
-19.2  120.05164233039143
-18.72  125.66601514852356
-18.240000000000002  131.19063020533406
-17.759999999999998  136.63244811479677
-17.28  141.99629939794625
-16.8  147.28552904248923
-16.32  152.50240823521062
-15.84  157.648404766766
-15.36  162.7243646068915
-14.88  167.73063585020128
-14.4  172.66715414243583
-13.92  177.53350159168022
-13.440000000000001  182.328946857435
-12.96  187.0524714099768
-12.48  191.7027852000133
-12.0  196.278333784251
-11.52  200.77729806599348
-11.040000000000001  205.19758703236795
-10.56  209.53682295067648
-10.08  213.79231686499153
-9.600000000000001  217.9610279385066
-9.120000000000001  222.03948237000338
-8.64  226.02344221915948
-8.16  229.90843838207127
-7.68  233.69103102619684
-7.199999999999999  237.36662669873127
-6.719999999999999  240.92993001935335
-6.240000000000002  244.37493482281127
-5.760000000000002  247.69484157616293
-5.280000000000001  250.88193138233245
-4.800000000000001  253.92739515162296
-4.32  256.8211056003064
-3.84  259.55130970835
-3.3599999999999994  262.10420444808085
-2.8800000000000026  264.4633326997206
-2.400000000000002  266.6086866547426
-1.9200000000000017  268.515302029065
-1.4400000000000013  270.15088291543884
-0.9600000000000009  271.4713337406376
-0.4800000000000004  272.4108114998671
0.0  272.8515595671933
0.4800000000000004  272.4108114998672
0.9600000000000009  271.4713337406376
1.4399999999999977  270.1508829154389
1.9199999999999982  268.5153020290651
2.3999999999999986  266.6086866547427
2.879999999999999  264.4633326997207
3.3599999999999994  262.1042044480809
3.84  259.5513097083501
4.32  256.8211056003065
4.799999999999997  253.92739515162307
5.279999999999998  250.88193138233257
5.759999999999998  247.69484157616304
6.239999999999998  244.3749348228114
6.719999999999999  240.92993001935346
7.199999999999999  237.36662669873138
7.68  233.69103102619692
8.159999999999997  229.9084383820714
8.64  226.02344221915956
9.119999999999997  222.03948237000355
9.600000000000001  217.9610279385067
10.079999999999998  213.7923168649917
10.560000000000002  209.53682295067657
11.04  205.19758703236818
11.519999999999996  200.77729806599368
12.0  196.27833378425112
12.479999999999997  191.7027852000135
12.96  187.0524714099769
13.439999999999998  182.32894685743526
13.920000000000002  177.53350159168036
14.399999999999999  172.66715414243612
14.879999999999995  167.73063585020162
15.36  162.7243646068917
15.839999999999996  157.6484047667664
16.32  152.50240823521094
16.799999999999997  147.28552904248969
17.28  141.9962993979467
17.759999999999998  136.63244811479723
18.239999999999995  131.19063020533466
18.72  125.66601514852391
19.199999999999996  120.05164233039187
19.68  114.33737749454528
20.159999999999997  108.50815352270345
20.64  102.54085623219649
21.119999999999997  96.39847095202093
21.6  90.01821899026979
22.08  83.28502959405657
22.559999999999995  75.96363596971818
23.04  67.48584210090374
23.519999999999996  56.003669496375664
24.0  2.2763719172397976
