Span, Circulation 
-24.0  0.0
-23.52  304.670903266204
-23.04  396.41496851533475
-22.56  467.6581051818308
-22.08  527.5692686194809
-21.6  579.9672383390932
-21.12  626.9083004346785
-20.64  669.6010506642349
-20.16  708.794288705705
-19.68  745.045987216582
-19.2  778.7727242266113
-18.72  810.2940362935036
-18.240000000000002  839.8609585334445
-17.759999999999998  867.6744871177116
-17.28  893.8973847783253
-16.8  918.6572460140454
-16.32  942.0768125156678
-15.84  964.2614871873797
-15.36  985.2980057101639
-14.88  1005.260531001957
-14.4  1024.213326945679
-13.92  1042.2125744663176
-13.440000000000001  1059.307728769888
-12.96  1075.5425748453615
-12.48  1090.9560672367616
-12.0  1105.583008777492
-11.52  1119.4546058579695
-11.040000000000001  1132.5989272256636
-10.56  1145.041286299306
-10.08  1156.8045621016274
-9.600000000000001  1167.9094704160618
-9.120000000000001  1178.3747942036855
-8.64  1188.2175803955815
-8.16  1197.453308717743
-7.68  1206.0960370848748
-7.199999999999999  1214.158527228342
-6.719999999999999  1221.6523535396846
-6.240000000000002  1228.5879975693613
-5.760000000000002  1234.974930187584
-5.280000000000001  1240.8216830654867
-4.800000000000001  1246.135910851952
-4.32  1250.92444518999
-3.84  1255.1933415258363
-3.3599999999999994  1258.947919505498
-2.8800000000000026  1262.192797620716
-2.400000000000002  1264.9319226541227
-1.9200000000000017  1267.1685943775356
-1.4400000000000013  1268.9054858745774
-0.9600000000000009  1270.1446597864024
-0.4800000000000004  1270.8875807150011
0.0  1271.1351239604548
0.4800000000000004  1270.8875807150011
0.9600000000000009  1270.1446597864026
1.4399999999999977  1268.9054858745776
1.9199999999999982  1267.1685943775358
2.3999999999999986  1264.931922654123
2.879999999999999  1262.1927976207162
3.3599999999999994  1258.9479195054982
3.84  1255.1933415258366
4.32  1250.9244451899901
4.799999999999997  1246.1359108519525
5.279999999999998  1240.8216830654872
5.759999999999998  1234.9749301875845
6.239999999999998  1228.587997569362
6.719999999999999  1221.652353539685
7.199999999999999  1214.1585272283426
7.68  1206.0960370848752
8.159999999999997  1197.4533087177438
8.64  1188.217580395582
9.119999999999997  1178.3747942036862
9.600000000000001  1167.9094704160625
10.079999999999998  1156.8045621016283
10.560000000000002  1145.0412862993064
11.04  1132.5989272256645
11.519999999999996  1119.4546058579706
12.0  1105.5830087774928
12.479999999999997  1090.9560672367625
12.96  1075.5425748453624
13.439999999999998  1059.307728769889
13.920000000000002  1042.2125744663185
14.399999999999999  1024.2133269456804
14.879999999999995  1005.2605310019586
15.36  985.2980057101652
15.839999999999996  964.2614871873816
16.32  942.0768125156695
16.799999999999997  918.6572460140478
17.28  893.8973847783277
17.759999999999998  867.6744871177142
18.239999999999995  839.860958533448
18.72  810.2940362935059
19.199999999999996  778.772724226614
19.68  745.0459872165841
20.159999999999997  708.7942887057077
20.64  669.6010506642369
21.119999999999997  626.9083004346816
21.6  579.9672383390964
22.08  527.5692686194841
22.559999999999995  467.65810518183423
23.04  396.41496851533685
23.519999999999996  304.6709032662077
24.0  0.0
