S1223                                           
 Alfa =   8.00000 Re =   189400.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.02899
   0.99838  0.00126  0.02746
   0.99417  0.00494  0.01928
   0.98825  0.01037 -0.00011
   0.98075  0.01646 -0.03493
   0.97111  0.02250 -0.08273
   0.95884  0.02853 -0.13787
   0.94389  0.03476 -0.20238
   0.92639  0.04116 -0.27155
   0.90641  0.04768 -0.34093
   0.88406  0.05427 -0.40844
   0.85947  0.06089 -0.47244
   0.83277  0.06749 -0.53145
   0.80412  0.07402 -0.58740
   0.77369  0.08044 -0.64122
   0.74166  0.08671 -0.69419
   0.70823  0.09277 -0.74590
   0.67360  0.09859 -0.79886
   0.63798  0.10412 -0.85153
   0.60158  0.10935 -0.90668
   0.56465  0.11425 -0.96507
   0.52744  0.11881 -1.02828
   0.49025  0.12303 -1.10565
   0.45340  0.12683 -1.21985
   0.41721  0.13011 -1.46832
   0.38193  0.13271 -1.97287
   0.34777  0.13447 -2.18355
   0.31488  0.13526 -2.19886
   0.28347  0.13505 -2.21784
   0.25370  0.13346 -2.26347
   0.22541  0.13037 -2.35201
   0.19846  0.12594 -2.46774
   0.17286  0.12026 -2.55137
   0.14863  0.11355 -2.60966
   0.12591  0.10598 -2.65734
   0.10482  0.09770 -2.69986
   0.08545  0.08879 -2.72910
   0.06789  0.07940 -2.74721
   0.05223  0.06965 -2.75727
   0.03855  0.05968 -2.76965
   0.02694  0.04966 -2.77795
   0.01755  0.03961 -2.66081
   0.01028  0.02954 -2.36310
   0.00495  0.01969 -2.00097
   0.00155  0.01033 -1.59280
   0.00005  0.00178 -1.04745
   0.00044 -0.00561 -0.52634
   0.00264 -0.01120  0.19444
   0.00789 -0.01427  0.97696
   0.01718 -0.01550  0.96824
   0.03006 -0.01584  0.87599
   0.04627 -0.01532  0.79621
   0.06561 -0.01404  0.72204
   0.08787 -0.01202  0.66555
   0.11282 -0.00925  0.61617
   0.14020 -0.00563  0.57613
   0.17006 -0.00075  0.55762
   0.20278  0.00535  0.55871
   0.23840  0.01213  0.56138
   0.27673  0.01928  0.56515
   0.31750  0.02652  0.56983
   0.36044  0.03358  0.57440
   0.40519  0.04021  0.57916
   0.45139  0.04618  0.58348
   0.49860  0.05129  0.58755
   0.54639  0.05534  0.59050
   0.59428  0.05820  0.59306
   0.64176  0.05976  0.59469
   0.68832  0.05994  0.59537
   0.73344  0.05872  0.59517
   0.77660  0.05612  0.59393
   0.81729  0.05219  0.59130
   0.85500  0.04706  0.58712
   0.88928  0.04088  0.58112
   0.91966  0.03387  0.57248
   0.94573  0.02624  0.55990
   0.96693  0.01822  0.53207
   0.98255  0.01060  0.46787
   0.99268  0.00468  0.37017
   0.99825  0.00115  0.25176
   1.00000  0.00000  0.02899
