P-51D ROOT (BL17.5) AIRFOIL                     
 Alfa =   0.00000 Re = 18163874.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.30893
   0.98786  0.00150  0.25696
   0.96920  0.00395  0.23543
   0.95039  0.00673  0.22395
   0.93150  0.01003  0.20245
   0.91225  0.01388  0.17067
   0.89244  0.01831  0.12761
   0.87196  0.02324  0.07293
   0.85108  0.02847  0.00709
   0.83022  0.03370 -0.06462
   0.80951  0.03866 -0.12970
   0.78875  0.04324 -0.17452
   0.76768  0.04748 -0.20629
   0.74607  0.05146 -0.22802
   0.72378  0.05523 -0.24109
   0.70074  0.05885 -0.24866
   0.67698  0.06240 -0.25725
   0.65268  0.06591 -0.27124
   0.62806  0.06937 -0.28786
   0.60331  0.07277 -0.30912
   0.57857  0.07611 -0.33570
   0.55401  0.07934 -0.36635
   0.52984  0.08243 -0.40408
   0.50627  0.08531 -0.44876
   0.48343  0.08791 -0.49399
   0.46135  0.09015 -0.53872
   0.44001  0.09201 -0.58948
   0.41931  0.09343 -0.64355
   0.39915  0.09439 -0.67093
   0.37936  0.09486 -0.68773
   0.35977  0.09485 -0.68909
   0.34021  0.09437 -0.67975
   0.32045  0.09343 -0.66036
   0.30026  0.09204 -0.62485
   0.27943  0.09023 -0.58396
   0.25820  0.08815 -0.55028
   0.23732  0.08599 -0.54772
   0.21763  0.08380 -0.56430
   0.19931  0.08148 -0.57676
   0.18212  0.07892 -0.56987
   0.16574  0.07611 -0.54066
   0.15013  0.07314 -0.51022
   0.13552  0.07018 -0.48975
   0.12217  0.06734 -0.49565
   0.11016  0.06460 -0.50676
   0.09939  0.06192 -0.51190
   0.08969  0.05925 -0.50654
   0.08088  0.05658 -0.48581
   0.07283  0.05390 -0.45527
   0.06546  0.05123 -0.42044
   0.05868  0.04861 -0.38368
   0.05245  0.04604 -0.34551
   0.04671  0.04352 -0.31544
   0.04141  0.04106 -0.28458
   0.03651  0.03862 -0.24959
   0.03197  0.03620 -0.20814
   0.02776  0.03380 -0.16177
   0.02385  0.03140 -0.10948
   0.02022  0.02900 -0.06362
   0.01687  0.02660 -0.01593
   0.01382  0.02418  0.04887
   0.01110  0.02173  0.13056
   0.00869  0.01924  0.23663
   0.00660  0.01669  0.36337
   0.00483  0.01408  0.50912
   0.00336  0.01140  0.65677
   0.00216  0.00865  0.79088
   0.00122  0.00583  0.89821
   0.00050  0.00295  0.97219
   0.00023  0.00149  0.99411
   0.00062 -0.00280  0.94802
   0.00143 -0.00546  0.86378
   0.00248 -0.00805  0.74356
   0.00377 -0.01055  0.59644
   0.00533 -0.01296  0.44007
   0.00717 -0.01528  0.29052
   0.00930 -0.01750  0.16370
   0.01173 -0.01964  0.05649
   0.01445 -0.02170 -0.02453
   0.01745 -0.02368 -0.08742
   0.02072 -0.02560 -0.13330
   0.02424 -0.02744 -0.17182
   0.02801 -0.02923 -0.20639
   0.03205 -0.03097 -0.22841
   0.03640 -0.03265 -0.23880
   0.04109 -0.03431 -0.24026
   0.04617 -0.03596 -0.23196
   0.05165 -0.03764 -0.23167
   0.05760 -0.03938 -0.24358
   0.06405 -0.04117 -0.26117
   0.07107 -0.04301 -0.28060
   0.07869 -0.04487 -0.29972
   0.08699 -0.04675 -0.31686
   0.09606 -0.04861 -0.32458
   0.10602 -0.05046 -0.32654
   0.11702 -0.05229 -0.32240
   0.12920 -0.05413 -0.31466
   0.14272 -0.05600 -0.30871
   0.15766 -0.05790 -0.30472
   0.17401 -0.05982 -0.30317
   0.19157 -0.06177 -0.30990
   0.20994 -0.06370 -0.33092
   0.22872 -0.06550 -0.35684
   0.24772 -0.06704 -0.37851
   0.26702 -0.06825 -0.38321
   0.28685 -0.06917 -0.37795
   0.30733 -0.06983 -0.36976
   0.32835 -0.07030 -0.36725
   0.34957 -0.07057 -0.37268
   0.37070 -0.07061 -0.37173
   0.39156 -0.07040 -0.37450
   0.41215 -0.06992 -0.38115
   0.43249 -0.06914 -0.38361
   0.45264 -0.06803 -0.38021
   0.47270 -0.06657 -0.36721
   0.49275 -0.06474 -0.34506
   0.51294 -0.06255 -0.31668
   0.53342 -0.05999 -0.28193
   0.55438 -0.05703 -0.23876
   0.57602 -0.05371 -0.19000
   0.59841 -0.05007 -0.13989
   0.62134 -0.04625 -0.09244
   0.64439 -0.04242 -0.05056
   0.66725 -0.03869 -0.01441
   0.68996 -0.03515  0.01258
   0.71274 -0.03178  0.03055
   0.73579 -0.02851  0.04473
   0.75907 -0.02531  0.05759
   0.78234 -0.02215  0.07118
   0.80533 -0.01901  0.08871
   0.82783 -0.01586  0.11682
   0.84970 -0.01282  0.14910
   0.87093 -0.01003  0.17773
   0.89157 -0.00759  0.20006
   0.91169 -0.00552  0.21657
   0.93143 -0.00383  0.22602
   0.95087 -0.00249  0.23170
   0.96991 -0.00141  0.23634
   0.98830 -0.00052  0.25328
   1.00000  0.00000  0.30893
