foil
     0.999994    0.023733
     0.993295    0.024431
     0.981458    0.025665
     0.967544    0.027115
     0.952018    0.028733
     0.935514    0.030453
     0.918556    0.032221
     0.901521    0.033996
     0.884682    0.035759
     0.867885    0.037476
     0.851030    0.039233
     0.834148    0.041036
     0.817192    0.042831
     0.800225    0.044630
     0.783254    0.046437
     0.766280    0.048217
     0.749328    0.049986
     0.732331    0.051743
     0.715327    0.053473
     0.698404    0.055165
     0.681608    0.056836
     0.664850    0.058443
     0.648084    0.060042
     0.631208    0.061609
     0.614368    0.063130
     0.597584    0.064614
     0.580718    0.066058
     0.563805    0.067461
     0.546939    0.068819
     0.530178    0.070105
     0.513478    0.071344
     0.496748    0.072528
     0.479988    0.073651
     0.463261    0.074714
     0.446635    0.075698
     0.430172    0.076607
     0.413893    0.077430
     0.397682    0.078182
     0.381459    0.078845
     0.365148    0.079431
     0.348844    0.079924
     0.332575    0.080315
     0.316402    0.080601
     0.300369    0.080773
     0.284525    0.080826
     0.268920    0.080755
     0.253522    0.080559
     0.238266    0.080225
     0.223172    0.079747
     0.208438    0.079117
     0.194238    0.078339
     0.180331    0.077382
     0.166850    0.076235
     0.153936    0.074894
     0.141613    0.073352
     0.129838    0.071599
     0.118757    0.069668
     0.108233    0.067491
     0.098244    0.065132
     0.088888    0.062619
     0.080226    0.060002
     0.072123    0.057281
     0.064438    0.054417
     0.057260    0.051460
     0.050550    0.048397
     0.044248    0.045245
     0.038371    0.042033
     0.032983    0.038818
     0.028097    0.035635
     0.023675    0.032489
     0.019732    0.029417
     0.016266    0.026455
     0.013235    0.023623
     0.010617    0.020905
     0.008355    0.018308
     0.006413    0.015822
     0.004763    0.013437
     0.003381    0.011140
     0.002239    0.008915
     0.001326    0.006772
     0.000651    0.004732
     0.000215    0.002783
     0.000013    0.000891
     0.000054   -0.000989
     0.000343   -0.002884
     0.000896   -0.004796
     0.001745   -0.006706
     0.002925   -0.008563
     0.004430   -0.010329
     0.006242   -0.012004
     0.008366   -0.013585
     0.010806   -0.015079
     0.013580   -0.016505
     0.016723   -0.017873
     0.020276   -0.019213
     0.024307   -0.020507
     0.028878   -0.021791
     0.034079   -0.023065
     0.040090   -0.024369
     0.047132   -0.025723
     0.055447   -0.027145
     0.065238   -0.028657
     0.076648   -0.030263
     0.089675   -0.031967
     0.104060   -0.033734
     0.119422   -0.035533
     0.135354   -0.037320
     0.151534   -0.039059
     0.167724   -0.040709
     0.183817   -0.042244
     0.199784   -0.043646
     0.215611   -0.044904
     0.231309   -0.046011
     0.246964   -0.046981
     0.262737   -0.047825
     0.278683   -0.048550
     0.294780   -0.049159
     0.310988   -0.049657
     0.327295   -0.050046
     0.343692   -0.050333
     0.360146   -0.050522
     0.376643   -0.050615
     0.393185   -0.050623
     0.409710   -0.050545
     0.426176   -0.050389
     0.442665   -0.050160
     0.459283   -0.049857
     0.476043   -0.049486
     0.492856   -0.049046
     0.509625   -0.048549
     0.526307   -0.047992
     0.543036   -0.047390
     0.559904   -0.046718
     0.576849   -0.046000
     0.593777   -0.045232
     0.610722   -0.044423
     0.627717   -0.043561
     0.644731   -0.042662
     0.661727   -0.041722
     0.678722   -0.040746
     0.695796   -0.039732
     0.712888   -0.038682
     0.729938   -0.037602
     0.746967   -0.036493
     0.763993   -0.035366
     0.781017   -0.034203
     0.798045   -0.033026
     0.815138   -0.031830
     0.832233   -0.030612
     0.849318   -0.029394
     0.866420   -0.028183
     0.883582   -0.026953
     0.900793   -0.025742
     0.918051   -0.024526
     0.935162   -0.023319
     0.951787   -0.022147
     0.967407   -0.021046
     0.981390   -0.020060
     0.993274   -0.019223
     0.999994   -0.018749
