Panel 1 Outline 
X          Y 
0.0  1.75
1.422077922077922  1.7954545454545459
2.844155844155844  1.8409090909090908
4.266233766233766  1.8863636363636367
5.688311688311688  1.9318181818181817
7.1103896103896105  1.9772727272727275
8.532467532467532  2.0227272727272725
9.954545454545455  2.0681818181818183
11.376623376623376  2.1136363636363633
12.798701298701298  2.159090909090909
14.220779220779221  2.204545454545455
15.642857142857142  2.25
17.064935064935064  2.295454545454545
18.487012987012985  2.340909090909091
19.90909090909091  2.3863636363636367
21.33116883116883  2.4318181818181817
22.753246753246753  2.4772727272727275
24.175324675324674  2.5227272727272725
25.597402597402596  2.5681818181818183
27.01948051948052  2.6136363636363633
28.441558441558442  2.659090909090909
29.863636363636363  2.704545454545455
31.285714285714285  2.75
32.70779220779221  2.795454545454545
34.12987012987013  2.840909090909091
35.55194805194805  2.8863636363636367
36.97402597402597  2.9318181818181817
38.396103896103895  2.9772727272727275
39.81818181818182  3.0227272727272725
41.24025974025974  3.0681818181818183
42.66233766233766  3.1136363636363638
44.08441558441558  3.159090909090909
45.506493506493506  3.2045454545454546
46.92857142857143  3.25
48.35064935064935  3.2954545454545454
49.77272727272727  3.340909090909091
49.77272727272727  6.107286096256685
49.77272727272727  8.87366310160428
49.77272727272727  11.640040106951872
49.77272727272727  14.406417112299465
49.77272727272727  17.172794117647058
49.77272727272727  19.939171122994654
49.77272727272727  22.705548128342247
49.77272727272727  25.47192513368984
49.77272727272727  28.238302139037433
49.77272727272727  31.004679144385026
49.77272727272727  33.77105614973262
49.77272727272727  36.53743315508022
49.77272727272727  39.303810160427815
49.77272727272727  42.07018716577541
49.77272727272727  44.836564171123
49.77272727272727  47.602941176470594
49.77272727272727  50.36931818181819
49.77272727272727  53.13569518716578
49.77272727272727  55.90207219251337
49.77272727272727  58.668449197860966
49.77272727272727  61.434826203208566
49.77272727272727  64.20120320855617
49.77272727272727  66.96758021390374
49.77272727272727  69.73395721925135
49.77272727272727  72.50033422459894
49.77272727272727  75.26671122994654
49.77272727272727  78.03308823529413
49.77272727272727  80.79946524064172
49.77272727272727  83.56584224598932
49.77272727272727  86.33221925133691
49.77272727272727  89.0985962566845
49.77272727272727  91.8649732620321
49.77272727272727  94.63135026737969
49.77272727272727  97.39772727272728
48.35064935064935  97.74350649350649
46.928571428571445  98.08928571428572
45.50649350649351  98.43506493506493
44.08441558441558  98.78084415584416
42.66233766233768  99.12662337662337
41.240259740259745  99.4724025974026
39.81818181818181  99.81818181818181
38.39610389610391  100.16396103896105
36.97402597402598  100.50974025974025
35.551948051948045  100.85551948051949
34.12987012987014  101.2012987012987
32.70779220779221  101.54707792207793
31.285714285714278  101.89285714285714
29.863636363636374  102.23863636363637
28.441558441558442  102.58441558441558
27.01948051948051  102.93019480519482
25.597402597402606  103.27597402597402
24.175324675324674  103.62175324675326
22.75324675324677  103.96753246753246
21.33116883116884  104.3133116883117
19.909090909090907  104.6590909090909
18.487012987013003  105.00487012987014
17.06493506493507  105.35064935064935
15.642857142857139  105.69642857142858
14.220779220779235  106.04220779220779
12.798701298701303  106.38798701298703
11.376623376623371  106.73376623376623
9.954545454545467  107.07954545454547
8.532467532467535  107.42532467532467
7.110389610389603  107.77110389610391
5.6883116883117  108.11688311688312
4.266233766233768  108.46266233766234
2.8441558441558357  108.80844155844156
1.422077922077932  109.15422077922078
0.0  109.5
0.0  109.5
0.0  106.33088235294117
0.0  103.16176470588235
0.0  99.99264705882354
0.0  96.82352941176471
0.0  93.65441176470588
0.0  90.48529411764706
0.0  87.31617647058823
0.0  84.14705882352942
0.0  80.9779411764706
0.0  77.80882352941177
0.0  74.63970588235294
0.0  71.47058823529412
0.0  68.3014705882353
0.0  65.13235294117646
0.0  61.96323529411765
0.0  58.794117647058826
0.0  55.625
0.0  52.45588235294118
0.0  49.286764705882355
0.0  46.117647058823536
0.0  42.94852941176471
0.0  39.779411764705884
0.0  36.61029411764706
0.0  33.44117647058823
0.0  30.27205882352942
0.0  27.102941176470594
0.0  23.933823529411768
0.0  20.764705882352942
0.0  17.595588235294116
0.0  14.426470588235304
0.0  11.257352941176478
0.0  8.088235294117652
0.0  4.919117647058826
0.0  1.75
