Panel 4 Outline 
X          Y 
170.64935064935065  7.204545454545455
172.07142857142856  7.25
173.4935064935065  7.295454545454546
174.91558441558442  7.340909090909091
176.33766233766232  7.386363636363637
177.75974025974025  7.431818181818182
179.1818181818182  7.4772727272727275
180.6038961038961  7.5227272727272725
182.02597402597402  7.568181818181818
183.44805194805195  7.613636363636364
184.87012987012986  7.659090909090909
186.2922077922078  7.704545454545455
187.71428571428572  7.75
189.13636363636363  7.795454545454546
190.55844155844156  7.840909090909091
191.9805194805195  7.886363636363637
193.4025974025974  7.931818181818182
194.82467532467533  7.9772727272727275
196.24675324675323  8.022727272727273
197.66883116883116  8.068181818181818
199.0909090909091  8.113636363636363
200.512987012987  8.15909090909091
201.93506493506493  8.204545454545455
203.35714285714286  8.25
204.77922077922076  8.295454545454547
206.2012987012987  8.34090909090909
207.62337662337663  8.386363636363637
209.04545454545453  8.431818181818182
210.46753246753246  8.477272727272727
211.8896103896104  8.522727272727273
213.3116883116883  8.568181818181818
214.73376623376623  8.613636363636363
216.15584415584416  8.65909090909091
217.57792207792207  8.704545454545455
219.0  8.75
219.0  8.75
219.0  10.147058823529411
219.0  11.544117647058822
219.0  12.941176470588236
219.0  14.338235294117647
219.0  15.735294117647058
219.0  17.13235294117647
219.0  18.529411764705884
219.0  19.926470588235293
219.0  21.323529411764703
219.0  22.720588235294116
219.0  24.11764705882353
219.0  25.514705882352942
219.0  26.91176470588235
219.0  28.308823529411764
219.0  29.705882352941174
219.0  31.102941176470587
219.0  32.5
219.0  33.897058823529406
219.0  35.294117647058826
219.0  36.69117647058823
219.0  38.088235294117645
219.0  39.48529411764706
219.0  40.88235294117647
219.0  42.279411764705884
219.0  43.67647058823529
219.0  45.0735294117647
219.0  46.470588235294116
219.0  47.86764705882353
219.0  49.26470588235294
219.0  50.66176470588235
219.0  52.05882352941176
219.0  53.455882352941174
219.0  54.85294117647059
219.0  56.25
219.0  56.25
217.57792207792207  56.59577922077922
216.15584415584416  56.94155844155844
214.73376623376623  57.28733766233766
213.3116883116883  57.633116883116884
211.8896103896104  57.978896103896105
210.46753246753246  58.324675324675326
209.04545454545453  58.67045454545455
207.62337662337663  59.01623376623377
206.2012987012987  59.36201298701299
204.7792207792208  59.70779220779221
203.35714285714286  60.05357142857143
201.93506493506493  60.39935064935065
200.51298701298703  60.74512987012987
199.0909090909091  61.09090909090909
197.66883116883116  61.436688311688314
196.24675324675326  61.782467532467535
194.82467532467533  62.128246753246756
193.4025974025974  62.47402597402598
191.9805194805195  62.8198051948052
190.55844155844156  63.16558441558442
189.13636363636363  63.51136363636364
187.71428571428572  63.85714285714286
186.2922077922078  64.20292207792208
184.87012987012986  64.5487012987013
183.44805194805195  64.89448051948052
182.02597402597402  65.24025974025975
180.6038961038961  65.58603896103895
179.1818181818182  65.93181818181819
177.75974025974025  66.2775974025974
176.33766233766232  66.62337662337663
174.91558441558442  66.96915584415584
173.4935064935065  67.31493506493507
172.07142857142856  67.66071428571428
170.64935064935065  68.00649350649351
170.64935064935065  68.00649350649351
170.64935064935065  66.21820091673032
170.64935064935065  64.42990832696715
170.64935064935065  62.64161573720397
170.64935064935065  60.85332314744079
170.64935064935065  59.065030557677616
170.64935064935065  57.276737967914436
170.64935064935065  55.488445378151255
170.64935064935065  53.70015278838808
170.64935064935065  51.91186019862491
170.64935064935065  50.12356760886173
170.64935064935065  48.335275019098546
170.64935064935065  46.54698242933537
170.64935064935065  44.75868983957219
170.64935064935065  42.97039724980901
170.64935064935065  41.18210466004584
170.64935064935065  39.39381207028266
170.64935064935065  37.605519480519476
170.64935064935065  35.8172268907563
170.64935064935065  34.02893430099312
170.64935064935065  32.24064171122995
170.64935064935065  30.452349121466767
170.64935064935065  28.664056531703586
170.64935064935065  26.875763941940413
170.64935064935065  25.087471352177232
170.64935064935065  23.29917876241405
170.64935064935065  21.510886172650878
170.64935064935065  19.722593582887697
170.64935064935065  17.934300993124516
170.64935064935065  16.146008403361343
170.64935064935065  14.357715813598162
170.64935064935065  12.569423223834988
170.64935064935065  10.781130634071808
170.64935064935065  8.992838044308627
170.64935064935065  7.204545454545455
