NACA 23012                                      
 Alfa = -10.04082 Re =   436251.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.16380
   0.99387  0.00225 -0.14941
   0.98311  0.00398 -0.14526
   0.97047  0.00598 -0.14049
   0.95624  0.00821 -0.13656
   0.94091  0.01056 -0.13265
   0.92495  0.01298 -0.12950
   0.90866  0.01541 -0.12644
   0.89220  0.01782 -0.12379
   0.87565  0.02021 -0.12136
   0.85907  0.02257 -0.11902
   0.84246  0.02489 -0.11688
   0.82583  0.02717 -0.11484
   0.80919  0.02942 -0.11299
   0.79255  0.03163 -0.11115
   0.77590  0.03381 -0.10939
   0.75924  0.03595 -0.10772
   0.74258  0.03806 -0.10622
   0.72592  0.04012 -0.10461
   0.70926  0.04215 -0.10312
   0.69260  0.04414 -0.10167
   0.67595  0.04609 -0.10030
   0.65930  0.04801 -0.09881
   0.64265  0.04987 -0.09750
   0.62600  0.05170 -0.09613
   0.60937  0.05348 -0.09467
   0.59274  0.05522 -0.09331
   0.57613  0.05691 -0.09179
   0.55952  0.05855 -0.09028
   0.54293  0.06013 -0.08877
   0.52635  0.06166 -0.08700
   0.50979  0.06314 -0.08523
   0.49325  0.06455 -0.08328
   0.47673  0.06590 -0.08114
   0.46023  0.06719 -0.07884
   0.44375  0.06841 -0.07627
   0.42730  0.06955 -0.07353
   0.41088  0.07062 -0.07036
   0.39449  0.07160 -0.06696
   0.37814  0.07250 -0.06307
   0.36183  0.07331 -0.05879
   0.34556  0.07403 -0.05394
   0.32933  0.07464 -0.04866
   0.31316  0.07515 -0.04273
   0.29705  0.07554 -0.03609
   0.28101  0.07581 -0.02875
   0.26505  0.07596 -0.02063
   0.24918  0.07597 -0.01187
   0.23343  0.07584 -0.00227
   0.21784  0.07556  0.00737
   0.20249  0.07513  0.01653
   0.18749  0.07453  0.02448
   0.17294  0.07372  0.03458
   0.15887  0.07267  0.04954
   0.14529  0.07134  0.07090
   0.13221  0.06971  0.10012
   0.11963  0.06776  0.13805
   0.10758  0.06549  0.18496
   0.09608  0.06291  0.24171
   0.08518  0.06003  0.30699
   0.07493  0.05689  0.37990
   0.06541  0.05355  0.45871
   0.05667  0.05006  0.54068
   0.04877  0.04651  0.62306
   0.04171  0.04298  0.70235
   0.03548  0.03952  0.77664
   0.03003  0.03619  0.84345
   0.02528  0.03300  0.90022
   0.02116  0.02998  0.94628
   0.01758  0.02710  0.97907
   0.01447  0.02437  0.99728
   0.01177  0.02178  0.99797
   0.00943  0.01930  0.97822
   0.00740  0.01692  0.93349
   0.00566  0.01464  0.85813
   0.00417  0.01243  0.74632
   0.00292  0.01029  0.58951
   0.00191  0.00821  0.37732
   0.00111  0.00618  0.10699
   0.00053  0.00421 -0.23059
   0.00016  0.00229 -0.62741
   0.00001  0.00043 -1.06054
   0.00006 -0.00138 -1.52389
   0.00036 -0.00322 -1.97951
   0.00092 -0.00507 -2.31553
   0.00179 -0.00687 -2.40694
   0.00297 -0.00859 -2.22195
   0.00444 -0.01021 -2.06156
   0.00620 -0.01172 -2.00578
   0.00824 -0.01313 -1.99445
   0.01056 -0.01444 -1.99470
   0.01318 -0.01567 -1.99702
   0.01612 -0.01683 -1.99881
   0.01943 -0.01795 -1.99929
   0.02320 -0.01903 -1.99826
   0.02750 -0.02008 -1.99576
   0.03246 -0.02113 -1.86072
   0.03827 -0.02220 -1.68930
   0.04514 -0.02330 -1.56779
   0.05335 -0.02446 -1.46295
   0.06318 -0.02570 -1.36714
   0.07482 -0.02706 -1.27765
   0.08822 -0.02855 -1.19417
   0.10305 -0.03014 -1.11739
   0.11880 -0.03181 -1.04795
   0.13500 -0.03352 -0.98578
   0.15130 -0.03520 -0.93028
   0.16752 -0.03681 -0.88059
   0.18357 -0.03831 -0.83590
   0.19944 -0.03966 -0.79546
   0.21521 -0.04084 -0.75854
   0.23098 -0.04184 -0.72452
   0.24681 -0.04270 -0.69298
   0.26270 -0.04341 -0.66361
   0.27867 -0.04398 -0.63620
   0.29471 -0.04444 -0.61057
   0.31082 -0.04477 -0.58655
   0.32699 -0.04499 -0.56400
   0.34322 -0.04511 -0.54280
   0.35949 -0.04513 -0.52283
   0.37582 -0.04505 -0.50399
   0.39219 -0.04489 -0.48619
   0.40859 -0.04464 -0.46935
   0.42504 -0.04431 -0.45338
   0.44151 -0.04390 -0.43823
   0.45802 -0.04342 -0.42382
   0.47455 -0.04287 -0.41011
   0.49111 -0.04225 -0.39704
   0.50769 -0.04158 -0.38456
   0.52430 -0.04084 -0.37263
   0.54092 -0.04004 -0.36122
   0.55756 -0.03919 -0.35028
   0.57421 -0.03829 -0.33979
   0.59088 -0.03734 -0.32972
   0.60756 -0.03634 -0.32003
   0.62426 -0.03529 -0.31071
   0.64096 -0.03420 -0.30174
   0.65767 -0.03307 -0.29308
   0.67438 -0.03189 -0.28473
   0.69111 -0.03068 -0.27666
   0.70783 -0.02942 -0.26886
   0.72456 -0.02813 -0.26131
   0.74129 -0.02679 -0.25401
   0.75802 -0.02542 -0.24693
   0.77475 -0.02401 -0.24006
   0.79147 -0.02257 -0.23341
   0.80820 -0.02108 -0.22694
   0.82491 -0.01956 -0.22066
   0.84162 -0.01801 -0.21456
   0.85831 -0.01642 -0.20863
   0.87498 -0.01479 -0.20286
   0.89161 -0.01312 -0.19725
   0.90815 -0.01143 -0.19182
   0.92453 -0.00971 -0.18656
   0.94058 -0.00799 -0.18153
   0.95598 -0.00630 -0.17680
   0.97030 -0.00470 -0.17250
   0.98301 -0.00324 -0.16874
   0.99383 -0.00199 -0.16559
   1.00000 -0.00126 -0.16380
