NACA 23012                                      
 Alfa =  -8.57143 Re =   436251.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.54689
   0.99387  0.00225 -0.49744
   0.98311  0.00398 -0.46967
   0.97047  0.00598 -0.44331
   0.95624  0.00821 -0.42035
   0.94091  0.01056 -0.40014
   0.92495  0.01298 -0.38326
   0.90866  0.01541 -0.36830
   0.89220  0.01782 -0.35541
   0.87565  0.02021 -0.34386
   0.85907  0.02257 -0.33326
   0.84246  0.02489 -0.32383
   0.82583  0.02717 -0.31490
   0.80919  0.02942 -0.30682
   0.79255  0.03163 -0.29918
   0.77590  0.03381 -0.29207
   0.75924  0.03595 -0.28543
   0.74258  0.03806 -0.27927
   0.72592  0.04012 -0.27323
   0.70926  0.04215 -0.26762
   0.69260  0.04414 -0.26224
   0.67595  0.04609 -0.25714
   0.65930  0.04801 -0.25229
   0.64265  0.04987 -0.24762
   0.62600  0.05170 -0.24302
   0.60937  0.05348 -0.23859
   0.59274  0.05522 -0.23425
   0.57613  0.05691 -0.23009
   0.55952  0.05855 -0.22594
   0.54293  0.06013 -0.22181
   0.52635  0.06166 -0.21745
   0.50979  0.06314 -0.21354
   0.49325  0.06455 -0.20909
   0.47673  0.06590 -0.20466
   0.46023  0.06719 -0.20034
   0.44375  0.06841 -0.19547
   0.42730  0.06955 -0.19056
   0.41088  0.07062 -0.18540
   0.39449  0.07160 -0.17968
   0.37814  0.07250 -0.17391
   0.36183  0.07331 -0.16747
   0.34556  0.07403 -0.16040
   0.32933  0.07464 -0.15320
   0.31316  0.07515 -0.14508
   0.29705  0.07554 -0.13610
   0.28101  0.07581 -0.12635
   0.26505  0.07596 -0.11585
   0.24918  0.07597 -0.10476
   0.23343  0.07584 -0.09238
   0.21784  0.07556 -0.08037
   0.20249  0.07513 -0.06843
   0.18749  0.07453 -0.05755
   0.17294  0.07372 -0.04444
   0.15887  0.07267 -0.02631
   0.14529  0.07134 -0.00105
   0.13221  0.06971  0.03362
   0.11963  0.06776  0.07702
   0.10758  0.06549  0.13134
   0.09608  0.06291  0.19523
   0.08518  0.06003  0.26940
   0.07493  0.05689  0.35067
   0.06541  0.05355  0.43931
   0.05667  0.05006  0.52977
   0.04877  0.04651  0.62062
   0.04171  0.04298  0.70680
   0.03548  0.03952  0.78809
   0.03003  0.03619  0.85776
   0.02528  0.03300  0.91732
   0.02116  0.02998  0.96060
