NACA 23012                                      
 Alfa =   9.55102 Re =   436251.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.14304
   0.99387  0.00225  0.13631
   0.98311  0.00398  0.12335
   0.97047  0.00598  0.10720
   0.95624  0.00821  0.08804
   0.94091  0.01056  0.06657
   0.92495  0.01298  0.04349
   0.90866  0.01541  0.01959
   0.89220  0.01782 -0.00484
   0.87565  0.02021 -0.02935
   0.85907  0.02257 -0.05382
   0.84246  0.02489 -0.07816
   0.82583  0.02717 -0.10235
   0.80919  0.02942 -0.12617
   0.79255  0.03163 -0.14992
   0.77590  0.03381 -0.17335
   0.75924  0.03595 -0.19676
   0.74258  0.03806 -0.21993
   0.72592  0.04012 -0.24322
   0.70926  0.04215 -0.26640
   0.69260  0.04414 -0.28982
   0.67595  0.04609 -0.31316
   0.65930  0.04801 -0.33672
   0.64265  0.04987 -0.36085
   0.62600  0.05170 -0.38492
   0.60937  0.05348 -0.40945
   0.59274  0.05522 -0.43479
   0.57613  0.05691 -0.46007
   0.55952  0.05855 -0.48628
   0.54293  0.06013 -0.51303
   0.52635  0.06166 -0.54048
   0.50979  0.06314 -0.56861
   0.49325  0.06455 -0.59770
   0.47673  0.06590 -0.62753
   0.46023  0.06719 -0.65863
   0.44375  0.06841 -0.69066
   0.42730  0.06955 -0.72394
   0.41088  0.07062 -0.75835
   0.39449  0.07160 -0.79439
   0.37814  0.07250 -0.83190
   0.36183  0.07331 -0.87120
   0.34556  0.07403 -0.91231
   0.32933  0.07464 -0.95563
   0.31316  0.07515 -1.00110
   0.29705  0.07554 -1.04926
   0.28101  0.07581 -1.10013
   0.26505  0.07596 -1.15406
   0.24918  0.07597 -1.21158
   0.23343  0.07584 -1.27206
   0.21784  0.07556 -1.33666
   0.20249  0.07513 -1.40674
   0.18749  0.07453 -1.49613
   0.17294  0.07372 -1.67342
   0.15887  0.07267 -2.13952
   0.14529  0.07134 -2.20243
   0.13221  0.06971 -2.23796
   0.11963  0.06776 -2.28157
   0.10758  0.06549 -2.33936
   0.09608  0.06291 -2.41246
   0.08518  0.06003 -2.49970
   0.07493  0.05689 -2.58970
   0.06541  0.05355 -2.67328
   0.05667  0.05006 -2.74727
   0.04877  0.04651 -2.81207
   0.04171  0.04298 -2.86932
   0.03548  0.03952 -2.92123
   0.03003  0.03619 -2.96929
   0.02528  0.03300 -3.01596
   0.02116  0.02998 -3.06074
   0.01758  0.02710 -3.10525
   0.01447  0.02437 -3.14825
   0.01177  0.02178 -3.19089
   0.00943  0.01930 -3.22991
   0.00740  0.01692 -3.26237
   0.00566  0.01464 -3.28736
   0.00417  0.01243 -3.29741
   0.00292  0.01029 -3.28455
   0.00191  0.00821 -3.23988
   0.00111  0.00618 -3.15034
   0.00053  0.00421 -2.99590
   0.00016  0.00229 -2.77007
   0.00001  0.00043 -2.47207
   0.00006 -0.00138 -2.10115
   0.00036 -0.00322 -1.64011
   0.00092 -0.00507 -1.09757
   0.00179 -0.00687 -0.53592
   0.00297 -0.00859 -0.03033
   0.00444 -0.01021  0.36454
   0.00620 -0.01172  0.64320
   0.00824 -0.01313  0.82123
   0.01056 -0.01444  0.92535
   0.01318 -0.01567  0.97898
   0.01612 -0.01683  0.99864
   0.01943 -0.01795  0.99684
   0.02320 -0.01903  0.98083
   0.02750 -0.02008  0.95633
   0.03246 -0.02113  0.92570
   0.03827 -0.02220  0.89150
   0.04514 -0.02330  0.85453
   0.05335 -0.02446  0.81583
   0.06318 -0.02570  0.77568
   0.07482 -0.02706  0.73456
   0.08822 -0.02855  0.69313
   0.10305 -0.03014  0.65183
   0.11880 -0.03181  0.61084
   0.13500 -0.03352  0.57065
   0.15130 -0.03520  0.53133
   0.16752 -0.03681  0.49295
   0.18357 -0.03831  0.45633
   0.19944 -0.03966  0.42213
   0.21521 -0.04084  0.39252
   0.23098 -0.04184  0.36700
   0.24681 -0.04270  0.34447
   0.26270 -0.04341  0.32410
   0.27867 -0.04398  0.30573
   0.29471 -0.04444  0.28909
   0.31082 -0.04477  0.27391
   0.32699 -0.04499  0.25991
   0.34322 -0.04511  0.24711
   0.35949 -0.04513  0.23564
   0.37582 -0.04505  0.22483
   0.39219 -0.04489  0.21494
   0.40859 -0.04464  0.20599
   0.42504 -0.04431  0.19752
   0.44151 -0.04390  0.18983
   0.45802 -0.04342  0.18270
   0.47455 -0.04287  0.17607
   0.49111 -0.04225  0.17003
   0.50769 -0.04158  0.16424
   0.52430 -0.04084  0.15905
   0.54092 -0.04004  0.15402
   0.55756 -0.03919  0.14953
   0.57421 -0.03829  0.14519
   0.59088 -0.03734  0.14121
   0.60756 -0.03634  0.13741
   0.62426 -0.03529  0.13401
   0.64096 -0.03420  0.13074
   0.65767 -0.03307  0.12793
   0.67438 -0.03189  0.12502
   0.69111 -0.03068  0.12241
   0.70783 -0.02942  0.12007
   0.72456 -0.02813  0.11804
   0.74129 -0.02679  0.11597
   0.75802 -0.02542  0.11431
   0.77475 -0.02401  0.11291
   0.79147 -0.02257  0.11173
   0.80820 -0.02108  0.11075
   0.82491 -0.01956  0.11011
   0.84162 -0.01801  0.11007
   0.85831 -0.01642  0.11026
   0.87498 -0.01479  0.11099
   0.89161 -0.01312  0.11228
   0.90815 -0.01143  0.11433
   0.92453 -0.00971  0.11706
   0.94058 -0.00799  0.12086
   0.95598 -0.00630  0.12539
   0.97030 -0.00470  0.13081
   0.98301 -0.00324  0.13642
   0.99383 -0.00199  0.14195
   1.00000 -0.00126  0.14304
